Order ID,Order Date,Year,Month,Region,City,Category,Product,Salesperson,Customer Segment,Units Sold,Unit Price,Discount %,Cost Ratio
3130,2025-09-09,2025,Sep,North,Chandigarh,Home Appliances,Air Purifier,Arjun Kapoor,Corporate,12,12331.43,0,0.7163394092281823
3131,2025-09-09,2025,Sep,East,Patna,Home Appliances,Air Purifier,Vikram Rao,Corporate,2,12146.76,0.15,0.7371430380080126
3132,2025-09-09,2025,Sep,South,Chennai,Electronics,Smartwatch,Ananya Iyer,Small Business,9,5836.43,0.1,0.5808172327110467
3133,2025-09-09,2025,Sep,East,Patna,Furniture,Study Table,Arjun Kapoor,Consumer,3,8690.0,0.15,0.5580206495563157
3134,2025-09-10,2025,Sep,East,Bhubaneswar,Apparel,Shoes,Vikram Rao,Small Business,12,3276.64,0,0.6470935571925398
3135,2025-09-10,2025,Sep,South,Chennai,Electronics,Laptop,Priya Nair,Consumer,2,52722.74,0,0.5738451622887192
3136,2025-09-10,2025,Sep,East,Patna,Electronics,Laptop,Ananya Iyer,Small Business,9,54537.61,0.2,0.6728381485491941
3137,2025-09-10,2025,Sep,North,Chandigarh,Electronics,Smartwatch,Vikram Rao,Small Business,1,6178.76,0,0.6696528466806569
3138,2025-09-11,2025,Sep,North,Lucknow,Apparel,Shoes,Ananya Iyer,Consumer,10,3141.87,0,0.6487983496517296
3139,2025-09-11,2025,Sep,South,Bengaluru,Furniture,Study Table,Karan Malhotra,Small Business,5,8774.8,0.15,0.6408807012167392
3140,2025-09-11,2025,Sep,South,Bengaluru,Apparel,Jacket,Rohan Mehta,Consumer,2,2172.65,0.1,0.6858254407651763
3141,2025-09-11,2025,Sep,West,Ahmedabad,Home Appliances,Mixer Grinder,Sneha Kulkarni,Small Business,12,3325.53,0.15,0.7132907944850654
3142,2025-09-12,2025,Sep,West,Pune,Apparel,Jacket,Aarav Shah,Corporate,9,2274.94,0.1,0.6517149144399469
3143,2025-09-12,2025,Sep,West,Mumbai,Apparel,Jacket,Aarav Shah,Consumer,1,2279.24,0.15,0.686623311605339
3144,2025-09-12,2025,Sep,West,Mumbai,Apparel,T-Shirt,Divya Reddy,Corporate,5,809.91,0,0.6294521904396098
3145,2025-09-13,2025,Sep,South,Hyderabad,Apparel,Jacket,Sneha Kulkarni,Corporate,3,2189.52,0.1,0.6448330600841444
3146,2025-09-13,2025,Sep,South,Bengaluru,Apparel,Shoes,Rohan Mehta,Consumer,7,3065.78,0.1,0.6198579364161745
3147,2025-09-13,2025,Sep,North,Delhi,Furniture,Office Chair,Ananya Iyer,Small Business,12,7299.21,0,0.668505832978841
3148,2025-09-14,2025,Sep,North,Chandigarh,Home Appliances,Mixer Grinder,Aarav Shah,Consumer,10,3436.21,0.2,0.690226284536072
3149,2025-09-14,2025,Sep,East,Kolkata,Home Appliances,Mixer Grinder,Divya Reddy,Small Business,12,3609.33,0.2,0.6317211094086773
3150,2025-09-15,2025,Sep,South,Bengaluru,Home Appliances,Air Purifier,Priya Nair,Corporate,11,11711.05,0.15,0.5554135689829397
3151,2025-09-15,2025,Sep,West,Mumbai,Furniture,Office Chair,Priya Nair,Consumer,11,7026.82,0,0.5587218780407479
3152,2025-09-15,2025,Sep,South,Hyderabad,Furniture,Office Chair,Priya Nair,Consumer,3,6716.05,0,0.706422193462058
3153,2025-09-15,2025,Sep,West,Ahmedabad,Apparel,Shoes,Priya Nair,Small Business,6,3212.26,0.1,0.6586879736440724
3154,2025-09-16,2025,Sep,East,Bhubaneswar,Electronics,Smartphone,Neha Joshi,Consumer,9,17688.09,0.15,0.657446746615302
3155,2025-09-16,2025,Sep,East,Bhubaneswar,Apparel,T-Shirt,Aarav Shah,Consumer,7,774.21,0.15,0.7331132559961646
3156,2025-09-16,2025,Sep,East,Bhubaneswar,Home Appliances,Mixer Grinder,Ananya Iyer,Small Business,6,3596.58,0.1,0.677561176421831
3157,2025-09-16,2025,Sep,West,Pune,Apparel,Shoes,Priya Nair,Small Business,7,3271.75,0,0.6092388595022321
3158,2025-09-16,2025,Sep,South,Bengaluru,Furniture,Bookshelf,Karan Malhotra,Consumer,3,4308.8,0,0.5534215499544715
3159,2025-09-17,2025,Sep,North,Chandigarh,Furniture,Bookshelf,Vikram Rao,Small Business,4,4633.13,0,0.6062809016298338
3160,2025-09-17,2025,Sep,East,Patna,Electronics,Smartphone,Divya Reddy,Small Business,8,17376.16,0.1,0.667625502659992
3161,2025-09-18,2025,Sep,North,Lucknow,Furniture,Bookshelf,Sneha Kulkarni,Consumer,12,4522.3,0,0.5938680334019414
3162,2025-09-18,2025,Sep,East,Bhubaneswar,Home Appliances,Mixer Grinder,Rohan Mehta,Small Business,1,3346.84,0.05,0.7372492390822001
3163,2025-09-18,2025,Sep,South,Hyderabad,Apparel,T-Shirt,Arjun Kapoor,Corporate,4,829.84,0,0.6143530959364896
3164,2025-09-18,2025,Sep,North,Chandigarh,Furniture,Study Table,Sneha Kulkarni,Small Business,4,9044.85,0,0.737063511245367
3165,2025-09-19,2025,Sep,East,Patna,Furniture,Bookshelf,Neha Joshi,Small Business,1,4301.84,0.1,0.6567963744662799
3166,2025-09-19,2025,Sep,East,Kolkata,Home Appliances,Air Purifier,Sneha Kulkarni,Consumer,3,12412.6,0,0.7264028264166127
3167,2025-09-19,2025,Sep,East,Patna,Furniture,Office Chair,Divya Reddy,Corporate,12,6708.31,0.05,0.6769999475986432
3168,2025-09-20,2025,Sep,South,Chennai,Home Appliances,Mixer Grinder,Sneha Kulkarni,Corporate,9,3431.65,0,0.5501640960174017
3169,2025-09-20,2025,Sep,North,Delhi,Furniture,Bookshelf,Arjun Kapoor,Consumer,4,4680.03,0.2,0.6717547597771206
3170,2025-09-20,2025,Sep,North,Lucknow,Furniture,Study Table,Rohan Mehta,Corporate,12,9090.08,0,0.6556709952307801
3171,2025-09-20,2025,Sep,West,Ahmedabad,Electronics,Smartwatch,Divya Reddy,Corporate,7,5756.98,0,0.6344983872108425
3172,2025-09-20,2025,Sep,West,Ahmedabad,Furniture,Office Chair,Arjun Kapoor,Small Business,2,7249.41,0.05,0.5994724568282433
3173,2025-09-21,2025,Sep,South,Chennai,Home Appliances,Air Purifier,Priya Nair,Corporate,9,12233.75,0.05,0.7439873972437097
3174,2025-09-21,2025,Sep,East,Patna,Furniture,Bookshelf,Vikram Rao,Corporate,11,4498.87,0.2,0.6851113870987837
3175,2025-09-22,2025,Sep,East,Bhubaneswar,Apparel,Shoes,Karan Malhotra,Small Business,7,3284.39,0.15,0.72397552185342
3176,2025-09-22,2025,Sep,North,Delhi,Apparel,Jacket,Sneha Kulkarni,Corporate,10,2201.59,0.15,0.7282218261844279
3177,2025-09-22,2025,Sep,South,Chennai,Apparel,T-Shirt,Neha Joshi,Corporate,11,794.81,0.2,0.5518064927518312
3178,2025-09-23,2025,Sep,West,Mumbai,Electronics,Smartwatch,Vikram Rao,Small Business,8,5785.63,0.15,0.6324011466250589
3179,2025-09-23,2025,Sep,West,Mumbai,Home Appliances,Vacuum Cleaner,Neha Joshi,Corporate,8,9045.51,0,0.6606491592255933
3180,2025-09-23,2025,Sep,East,Bhubaneswar,Home Appliances,Air Purifier,Arjun Kapoor,Corporate,11,12141.37,0.15,0.6068453258359852
3181,2025-09-23,2025,Sep,West,Mumbai,Furniture,Bookshelf,Arjun Kapoor,Corporate,2,4459.93,0,0.607795051990294
3182,2025-09-23,2025,Sep,East,Patna,Apparel,T-Shirt,Karan Malhotra,Small Business,10,802.91,0.15,0.5713635683018587
3183,2025-09-24,2025,Sep,West,Ahmedabad,Electronics,Headphones,Vikram Rao,Corporate,1,2573.08,0,0.6825762683749343
3184,2025-09-24,2025,Sep,East,Kolkata,Apparel,T-Shirt,Priya Nair,Consumer,3,791.88,0.1,0.5578169038842732
3185,2025-09-24,2025,Sep,East,Bhubaneswar,Electronics,Smartphone,Arjun Kapoor,Consumer,5,18062.35,0.05,0.6217138521672539
3186,2025-09-24,2025,Sep,North,Delhi,Electronics,Laptop,Aarav Shah,Corporate,8,53928.17,0.15,0.66021304612899
3187,2025-09-24,2025,Sep,East,Bhubaneswar,Electronics,Headphones,Karan Malhotra,Consumer,1,2412.34,0.1,0.7076605578818291
3188,2025-09-25,2025,Sep,North,Delhi,Furniture,Office Chair,Ananya Iyer,Small Business,7,7181.84,0.1,0.5703645029547422
3189,2025-09-25,2025,Sep,West,Ahmedabad,Furniture,Office Chair,Ananya Iyer,Corporate,5,6717.96,0.05,0.7034508236726124
3190,2025-09-26,2025,Sep,East,Patna,Apparel,Jacket,Divya Reddy,Small Business,1,2200.58,0.1,0.7327961217180093
3191,2025-09-26,2025,Sep,North,Lucknow,Electronics,Smartwatch,Rohan Mehta,Corporate,11,6182.19,0,0.5725997159347287
3192,2025-09-26,2025,Sep,South,Chennai,Apparel,Shoes,Priya Nair,Consumer,4,3126.84,0.05,0.6106032191957443
3193,2025-09-27,2025,Sep,South,Hyderabad,Electronics,Smartwatch,Divya Reddy,Corporate,11,5905.77,0.1,0.6617252184486194
3194,2025-09-27,2025,Sep,East,Bhubaneswar,Furniture,Study Table,Aarav Shah,Corporate,3,9258.66,0,0.5733658303672184
3195,2025-09-27,2025,Sep,West,Ahmedabad,Home Appliances,Air Purifier,Rohan Mehta,Corporate,7,12321.74,0,0.7377881420479839
3196,2025-09-27,2025,Sep,South,Bengaluru,Electronics,Headphones,Sneha Kulkarni,Consumer,11,2536.88,0.05,0.6379153650896672
3197,2025-09-28,2025,Sep,West,Pune,Apparel,Jacket,Karan Malhotra,Corporate,9,2153.49,0.05,0.6244730839092847
3198,2025-09-28,2025,Sep,South,Hyderabad,Home Appliances,Air Purifier,Rohan Mehta,Consumer,4,12041.25,0.05,0.5512213282124683
3199,2025-09-29,2025,Sep,South,Chennai,Apparel,Shoes,Ananya Iyer,Consumer,2,3093.19,0.15,0.5612713202883666
3200,2025-09-29,2025,Sep,South,Chennai,Furniture,Bookshelf,Rohan Mehta,Consumer,2,4693.18,0.1,0.5973657115148541
3201,2025-09-30,2025,Sep,East,Bhubaneswar,Furniture,Study Table,Vikram Rao,Small Business,11,9041.02,0,0.6734971006907597
3202,2025-09-30,2025,Sep,West,Ahmedabad,Apparel,Shoes,Ananya Iyer,Consumer,3,3227.03,0.05,0.5840622360725222
3203,2025-09-30,2025,Sep,West,Mumbai,Apparel,T-Shirt,Karan Malhotra,Consumer,9,786.22,0.05,0.6729895563185713
3204,2025-10-01,2025,Oct,North,Delhi,Apparel,T-Shirt,Arjun Kapoor,Small Business,1,789.06,0.15,0.5685492280994748
3205,2025-10-01,2025,Oct,East,Bhubaneswar,Apparel,Jacket,Divya Reddy,Consumer,6,2230.5,0.05,0.7044754522161872
3206,2025-10-01,2025,Oct,West,Pune,Apparel,T-Shirt,Divya Reddy,Consumer,6,806.45,0.2,0.7111555307805274
3207,2025-10-01,2025,Oct,East,Kolkata,Apparel,Jacket,Neha Joshi,Consumer,1,2163.34,0.1,0.6521090217446023
3208,2025-10-01,2025,Oct,North,Delhi,Furniture,Office Chair,Arjun Kapoor,Consumer,7,6708.2,0,0.6876761677876699
3209,2025-10-02,2025,Oct,South,Chennai,Electronics,Smartwatch,Arjun Kapoor,Small Business,3,6187.25,0.15,0.5636634757408893
3210,2025-10-02,2025,Oct,South,Chennai,Home Appliances,Mixer Grinder,Aarav Shah,Corporate,9,3477.18,0.05,0.686854241881661
3211,2025-10-02,2025,Oct,West,Mumbai,Electronics,Smartwatch,Vikram Rao,Corporate,6,6199.04,0,0.7353164349905217
3212,2025-10-03,2025,Oct,East,Patna,Electronics,Smartphone,Arjun Kapoor,Small Business,2,17741.23,0.2,0.6456732350408905
3213,2025-10-03,2025,Oct,West,Pune,Home Appliances,Air Purifier,Priya Nair,Small Business,8,11931.23,0.1,0.7367030727305789
3214,2025-10-03,2025,Oct,East,Patna,Electronics,Headphones,Sneha Kulkarni,Consumer,7,2409.14,0.15,0.6651183519616016
3215,2025-10-04,2025,Oct,East,Bhubaneswar,Apparel,T-Shirt,Neha Joshi,Small Business,10,806.87,0,0.6878987461878825
3216,2025-10-04,2025,Oct,North,Delhi,Apparel,Jacket,Sneha Kulkarni,Small Business,1,2206.88,0,0.7165320633815582
3217,2025-10-04,2025,Oct,West,Mumbai,Electronics,Smartphone,Arjun Kapoor,Small Business,7,18294.43,0.05,0.7309204210154561
3218,2025-10-04,2025,Oct,South,Hyderabad,Apparel,Jacket,Vikram Rao,Small Business,9,2260.83,0.05,0.6738506358132996
3219,2025-10-04,2025,Oct,East,Patna,Apparel,Jacket,Rohan Mehta,Small Business,6,2271.25,0.1,0.6157186830566964
3220,2025-10-05,2025,Oct,South,Hyderabad,Electronics,Smartphone,Rohan Mehta,Consumer,2,17893.99,0.15,0.642552154855621
3221,2025-10-05,2025,Oct,North,Delhi,Apparel,Shoes,Arjun Kapoor,Consumer,11,3234.7,0.1,0.7297427372365435
3222,2025-10-05,2025,Oct,East,Kolkata,Apparel,Shoes,Arjun Kapoor,Corporate,5,3336.14,0,0.7079815123466788
3223,2025-10-05,2025,Oct,South,Chennai,Home Appliances,Mixer Grinder,Arjun Kapoor,Corporate,9,3361.68,0,0.6952238905692664
3224,2025-10-06,2025,Oct,South,Hyderabad,Apparel,Jacket,Arjun Kapoor,Consumer,2,2217.19,0.15,0.7472142994192839
3225,2025-10-06,2025,Oct,East,Patna,Electronics,Headphones,Ananya Iyer,Small Business,1,2596.88,0,0.6975776997132999
3226,2025-10-07,2025,Oct,North,Chandigarh,Home Appliances,Vacuum Cleaner,Aarav Shah,Corporate,6,9165.42,0.1,0.7349223336919524
3227,2025-10-07,2025,Oct,South,Bengaluru,Apparel,T-Shirt,Ananya Iyer,Small Business,9,803.08,0,0.7009088333277589
3228,2025-10-07,2025,Oct,East,Patna,Electronics,Headphones,Sneha Kulkarni,Consumer,11,2473.64,0.2,0.6988826410793332
3229,2025-10-08,2025,Oct,South,Hyderabad,Electronics,Smartphone,Sneha Kulkarni,Small Business,3,18635.1,0.1,0.6114747541165368
3230,2025-10-08,2025,Oct,West,Pune,Electronics,Laptop,Karan Malhotra,Consumer,10,52574.89,0.15,0.6156180200373408
3231,2025-10-09,2025,Oct,North,Delhi,Apparel,Jacket,Aarav Shah,Consumer,5,2136.68,0.1,0.5913168153173639
3232,2025-10-09,2025,Oct,North,Chandigarh,Home Appliances,Mixer Grinder,Karan Malhotra,Corporate,3,3645.25,0,0.5934065918478476
3233,2025-10-10,2025,Oct,East,Patna,Furniture,Office Chair,Ananya Iyer,Consumer,10,6692.25,0,0.6753262658921829
3234,2025-10-10,2025,Oct,West,Pune,Electronics,Headphones,Vikram Rao,Corporate,11,2436.58,0.2,0.6168624503326031
3235,2025-10-10,2025,Oct,East,Bhubaneswar,Furniture,Bookshelf,Divya Reddy,Small Business,3,4435.68,0,0.5702523982224329
3236,2025-10-10,2025,Oct,West,Mumbai,Home Appliances,Vacuum Cleaner,Neha Joshi,Consumer,11,9152.32,0.15,0.7322027105688813
3237,2025-10-11,2025,Oct,East,Kolkata,Home Appliances,Mixer Grinder,Rohan Mehta,Small Business,10,3472.64,0.2,0.6256420633343744
3238,2025-10-11,2025,Oct,North,Chandigarh,Furniture,Study Table,Rohan Mehta,Small Business,2,8889.94,0.05,0.6012849495838404
3239,2025-10-11,2025,Oct,East,Kolkata,Electronics,Smartphone,Neha Joshi,Small Business,8,18826.02,0.05,0.6769211991006787
3240,2025-10-11,2025,Oct,South,Chennai,Apparel,Jacket,Vikram Rao,Consumer,6,2301.93,0,0.5877818758327944
3241,2025-10-11,2025,Oct,North,Delhi,Home Appliances,Mixer Grinder,Aarav Shah,Corporate,3,3495.31,0,0.6344441356276287
3242,2025-10-12,2025,Oct,West,Ahmedabad,Apparel,Shoes,Vikram Rao,Corporate,2,3209.24,0.15,0.5959833466887141
3243,2025-10-12,2025,Oct,West,Mumbai,Electronics,Smartwatch,Neha Joshi,Consumer,7,5997.18,0.05,0.6890345048251323
3244,2025-10-13,2025,Oct,South,Bengaluru,Apparel,Shoes,Arjun Kapoor,Corporate,5,3318.77,0.05,0.5723771659369449
3245,2025-10-13,2025,Oct,South,Chennai,Home Appliances,Mixer Grinder,Divya Reddy,Consumer,8,3418.06,0,0.5542545968917064
3246,2025-10-14,2025,Oct,North,Delhi,Home Appliances,Air Purifier,Aarav Shah,Consumer,5,12536.53,0.15,0.6507753592133622
3247,2025-10-14,2025,Oct,North,Lucknow,Home Appliances,Mixer Grinder,Arjun Kapoor,Corporate,8,3553.16,0.05,0.7423601158141633
3248,2025-10-14,2025,Oct,South,Hyderabad,Furniture,Office Chair,Karan Malhotra,Corporate,8,6964.65,0.05,0.568858617890698
3249,2025-10-14,2025,Oct,North,Lucknow,Electronics,Smartphone,Ananya Iyer,Consumer,9,18586.63,0.1,0.7438649252402664
3250,2025-10-14,2025,Oct,South,Hyderabad,Furniture,Study Table,Rohan Mehta,Corporate,5,9258.77,0,0.734765939804861
3251,2025-10-15,2025,Oct,South,Bengaluru,Electronics,Smartphone,Ananya Iyer,Corporate,8,17341.11,0.05,0.7015923832051434
3252,2025-10-15,2025,Oct,North,Delhi,Electronics,Smartwatch,Neha Joshi,Small Business,5,5759.82,0,0.5819122065167466
3253,2025-10-16,2025,Oct,South,Hyderabad,Electronics,Smartphone,Neha Joshi,Corporate,12,18209.03,0,0.7409502992544945
3254,2025-10-16,2025,Oct,South,Bengaluru,Apparel,Shoes,Divya Reddy,Consumer,10,3273.66,0.15,0.6449338885411968
3255,2025-10-16,2025,Oct,East,Bhubaneswar,Home Appliances,Mixer Grinder,Rohan Mehta,Consumer,6,3352.35,0.1,0.7183963809885789
3256,2025-10-16,2025,Oct,South,Bengaluru,Apparel,T-Shirt,Vikram Rao,Small Business,11,813.88,0,0.6338432030374985
3257,2025-10-17,2025,Oct,North,Delhi,Furniture,Study Table,Karan Malhotra,Small Business,7,8639.3,0.1,0.593022446409256
3258,2025-10-17,2025,Oct,East,Kolkata,Furniture,Bookshelf,Karan Malhotra,Corporate,12,4568.76,0,0.7368500231652961
3259,2025-10-18,2025,Oct,North,Delhi,Apparel,T-Shirt,Karan Malhotra,Corporate,12,770.84,0.15,0.6220781940171032
3260,2025-10-18,2025,Oct,East,Patna,Electronics,Smartphone,Ananya Iyer,Corporate,8,18188.85,0,0.5619864986774024
3261,2025-10-18,2025,Oct,East,Kolkata,Furniture,Study Table,Neha Joshi,Consumer,1,9268.68,0,0.6730671874604808
3262,2025-10-19,2025,Oct,South,Bengaluru,Home Appliances,Mixer Grinder,Rohan Mehta,Consumer,2,3396.47,0.1,0.6632743254918702
3263,2025-10-19,2025,Oct,East,Kolkata,Home Appliances,Air Purifier,Rohan Mehta,Consumer,2,11429.94,0.05,0.6132426707001608
3264,2025-10-20,2025,Oct,East,Kolkata,Home Appliances,Mixer Grinder,Neha Joshi,Consumer,9,3607.71,0,0.6447921988878169
3265,2025-10-20,2025,Oct,North,Chandigarh,Apparel,Jacket,Sneha Kulkarni,Corporate,1,2306.32,0,0.7150105122112973
3266,2025-10-20,2025,Oct,West,Pune,Furniture,Office Chair,Ananya Iyer,Consumer,2,7103.56,0,0.5788141464327592
3267,2025-10-20,2025,Oct,South,Bengaluru,Apparel,T-Shirt,Rohan Mehta,Small Business,11,818.43,0.15,0.6043194358126684
3268,2025-10-21,2025,Oct,East,Kolkata,Home Appliances,Vacuum Cleaner,Aarav Shah,Consumer,11,9198.5,0.2,0.6751019840734038
3269,2025-10-21,2025,Oct,West,Mumbai,Furniture,Office Chair,Divya Reddy,Corporate,2,7106.08,0.15,0.7136682365836322
3270,2025-10-21,2025,Oct,North,Lucknow,Furniture,Study Table,Ananya Iyer,Small Business,6,9075.91,0.05,0.5723893514011278
3271,2025-10-21,2025,Oct,North,Delhi,Electronics,Smartphone,Neha Joshi,Small Business,2,17675.4,0.15,0.6662884368333032
3272,2025-10-21,2025,Oct,North,Delhi,Home Appliances,Vacuum Cleaner,Karan Malhotra,Small Business,5,9720.88,0.15,0.726979229470527
3273,2025-10-22,2025,Oct,East,Patna,Home Appliances,Vacuum Cleaner,Karan Malhotra,Consumer,4,9465.43,0,0.7315709203625793
3274,2025-10-22,2025,Oct,West,Pune,Home Appliances,Air Purifier,Aarav Shah,Small Business,12,11676.87,0.2,0.6614980488664234
3275,2025-10-22,2025,Oct,North,Lucknow,Electronics,Smartphone,Divya Reddy,Corporate,10,18623.47,0,0.567150806542014
3276,2025-10-22,2025,Oct,West,Mumbai,Electronics,Smartwatch,Neha Joshi,Small Business,12,6158.45,0,0.6286076241849802
3277,2025-10-23,2025,Oct,South,Chennai,Furniture,Study Table,Arjun Kapoor,Corporate,9,8943.34,0.1,0.738909782395637
3278,2025-10-23,2025,Oct,North,Lucknow,Furniture,Office Chair,Sneha Kulkarni,Small Business,9,6937.15,0.05,0.6363386916927869
3279,2025-10-23,2025,Oct,South,Hyderabad,Electronics,Laptop,Priya Nair,Consumer,4,56339.14,0.1,0.6872638463062054
3280,2025-10-24,2025,Oct,North,Chandigarh,Apparel,T-Shirt,Sneha Kulkarni,Consumer,1,764.88,0,0.6597087480410891
3281,2025-10-24,2025,Oct,East,Kolkata,Apparel,Shoes,Karan Malhotra,Corporate,4,3230.0,0.15,0.5509658500602226
3282,2025-10-24,2025,Oct,North,Delhi,Apparel,T-Shirt,Karan Malhotra,Consumer,1,806.37,0,0.6268966191526018
3283,2025-10-25,2025,Oct,South,Bengaluru,Home Appliances,Mixer Grinder,Divya Reddy,Small Business,10,3560.64,0.15,0.6953511379060613
3284,2025-10-25,2025,Oct,North,Chandigarh,Electronics,Headphones,Vikram Rao,Small Business,2,2610.7,0.15,0.6350514806509449
3285,2025-10-25,2025,Oct,West,Pune,Furniture,Office Chair,Aarav Shah,Consumer,10,7221.15,0.15,0.6530099977215081
3286,2025-10-26,2025,Oct,South,Chennai,Electronics,Smartphone,Sneha Kulkarni,Corporate,2,18773.22,0.15,0.726476094253604
3287,2025-10-26,2025,Oct,West,Mumbai,Apparel,Shoes,Vikram Rao,Corporate,9,3085.29,0.15,0.7425705504489777
3288,2025-10-26,2025,Oct,West,Mumbai,Electronics,Laptop,Vikram Rao,Small Business,1,52626.27,0,0.6147883873621213
3289,2025-10-27,2025,Oct,West,Pune,Home Appliances,Mixer Grinder,Divya Reddy,Corporate,7,3655.21,0.15,0.6694460887467606
3290,2025-10-27,2025,Oct,West,Ahmedabad,Apparel,Jacket,Karan Malhotra,Corporate,3,2247.55,0,0.5617120378472454
3291,2025-10-27,2025,Oct,South,Chennai,Electronics,Laptop,Arjun Kapoor,Consumer,12,55038.48,0,0.6805236521698419
3292,2025-10-28,2025,Oct,West,Mumbai,Furniture,Study Table,Rohan Mehta,Consumer,9,8861.99,0,0.6493761319847107
3293,2025-10-28,2025,Oct,West,Mumbai,Home Appliances,Mixer Grinder,Ananya Iyer,Small Business,4,3469.06,0,0.7402069940128209
3294,2025-10-28,2025,Oct,South,Chennai,Home Appliances,Mixer Grinder,Aarav Shah,Corporate,2,3380.81,0,0.7484980713897788
3295,2025-10-28,2025,Oct,South,Hyderabad,Apparel,T-Shirt,Arjun Kapoor,Consumer,11,793.49,0,0.675668357575967
3296,2025-10-28,2025,Oct,West,Pune,Electronics,Headphones,Karan Malhotra,Consumer,1,2390.21,0.15,0.5845786083028663
3297,2025-10-29,2025,Oct,West,Pune,Home Appliances,Mixer Grinder,Aarav Shah,Consumer,3,3521.55,0.15,0.5786648533616681
3298,2025-10-29,2025,Oct,North,Delhi,Electronics,Laptop,Sneha Kulkarni,Consumer,10,56292.54,0.2,0.6354431391785201
3299,2025-10-30,2025,Oct,North,Delhi,Electronics,Headphones,Arjun Kapoor,Small Business,6,2377.88,0.2,0.6358766443062219
3300,2025-10-30,2025,Oct,West,Mumbai,Apparel,Jacket,Karan Malhotra,Small Business,1,2303.54,0.05,0.6810183125402098
3301,2025-10-30,2025,Oct,South,Chennai,Home Appliances,Mixer Grinder,Vikram Rao,Corporate,1,3362.47,0,0.6165792587944833
3302,2025-10-30,2025,Oct,North,Chandigarh,Home Appliances,Vacuum Cleaner,Sneha Kulkarni,Small Business,5,9492.23,0,0.601894596569059
3303,2025-10-31,2025,Oct,East,Kolkata,Home Appliances,Air Purifier,Arjun Kapoor,Consumer,3,12528.24,0,0.6998906503310635
3304,2025-10-31,2025,Oct,South,Chennai,Furniture,Study Table,Divya Reddy,Consumer,9,8902.79,0.1,0.6907184746999142
3305,2025-10-31,2025,Oct,East,Bhubaneswar,Home Appliances,Mixer Grinder,Rohan Mehta,Corporate,2,3659.74,0.15,0.7258642113833573
3306,2025-10-31,2025,Oct,East,Patna,Home Appliances,Vacuum Cleaner,Vikram Rao,Small Business,5,9474.64,0,0.6824782925242836
3307,2025-11-01,2025,Nov,South,Chennai,Electronics,Smartphone,Karan Malhotra,Consumer,9,17645.95,0.15,0.64667452572796
3308,2025-11-01,2025,Nov,West,Mumbai,Furniture,Office Chair,Ananya Iyer,Corporate,4,6865.32,0.05,0.6952116406251134
3309,2025-11-02,2025,Nov,South,Bengaluru,Furniture,Office Chair,Ananya Iyer,Small Business,7,7240.43,0.15,0.697650958226934
3310,2025-11-02,2025,Nov,West,Mumbai,Apparel,Jacket,Neha Joshi,Consumer,1,2303.38,0.2,0.6881912757104818
3311,2025-11-02,2025,Nov,West,Ahmedabad,Electronics,Smartphone,Priya Nair,Small Business,12,18202.43,0,0.659340395853566
3312,2025-11-02,2025,Nov,North,Lucknow,Furniture,Study Table,Sneha Kulkarni,Consumer,11,8936.13,0.05,0.5950694610735225
3313,2025-11-02,2025,Nov,West,Ahmedabad,Furniture,Bookshelf,Priya Nair,Small Business,9,4399.75,0.1,0.6573680684316145
3314,2025-11-03,2025,Nov,East,Bhubaneswar,Electronics,Headphones,Priya Nair,Consumer,1,2420.44,0,0.7130355073186199
3315,2025-11-03,2025,Nov,West,Pune,Furniture,Bookshelf,Vikram Rao,Consumer,12,4358.92,0,0.5736927728477613
3316,2025-11-03,2025,Nov,East,Kolkata,Apparel,Shoes,Arjun Kapoor,Corporate,1,3303.61,0,0.6493342520926559
3317,2025-11-03,2025,Nov,North,Lucknow,Home Appliances,Mixer Grinder,Aarav Shah,Consumer,3,3346.87,0.2,0.5903288857713858
3318,2025-11-03,2025,Nov,East,Patna,Electronics,Smartphone,Priya Nair,Corporate,1,18789.05,0,0.6095628051742668
3319,2025-11-04,2025,Nov,North,Delhi,Electronics,Smartwatch,Priya Nair,Small Business,8,6157.16,0.15,0.6329881758177089
3320,2025-11-04,2025,Nov,North,Lucknow,Home Appliances,Mixer Grinder,Ananya Iyer,Small Business,12,3540.89,0,0.6943517081548672
3321,2025-11-04,2025,Nov,West,Mumbai,Apparel,Shoes,Divya Reddy,Small Business,6,3317.55,0,0.6757372634418015
3322,2025-11-04,2025,Nov,North,Delhi,Home Appliances,Air Purifier,Sneha Kulkarni,Corporate,9,11598.78,0,0.5545267633684698
3323,2025-11-04,2025,Nov,South,Hyderabad,Home Appliances,Vacuum Cleaner,Aarav Shah,Corporate,3,9765.42,0.15,0.7020905584934921
3324,2025-11-05,2025,Nov,East,Kolkata,Home Appliances,Mixer Grinder,Karan Malhotra,Consumer,9,3566.59,0,0.7058394471042894
3325,2025-11-05,2025,Nov,East,Kolkata,Furniture,Office Chair,Neha Joshi,Small Business,11,7341.49,0.05,0.6462243549382836
3326,2025-11-05,2025,Nov,North,Lucknow,Furniture,Study Table,Ananya Iyer,Consumer,1,8952.67,0.1,0.6619316397060322
3327,2025-11-06,2025,Nov,North,Delhi,Apparel,Shoes,Aarav Shah,Small Business,12,3269.22,0.05,0.7068756257770925
3328,2025-11-06,2025,Nov,East,Patna,Electronics,Smartphone,Rohan Mehta,Small Business,5,18304.43,0.05,0.5888309311842956
